Date,Open,High,Low,Close,Adj Close,Volume
2020-09-11,501.079987,533.239990,498.149994,533.239990,533.239990,1838300000
2020-09-14,540.080017,547.489990,538.169983,547.489990,547.489990,1250700000
2020-09-15,549.599976,551.039978,539.549988,541.049988,541.049988,1096600000
2020-09-16,540.880005,542.559998,534.640015,536.500000,536.500000,735000000
2020-09-17,537.030029,539.739990,531.429993,534.729980,534.729980,758600000
2020-09-18,535.909973,539.109985,532.729980,539.109985,539.109985,935300000
2020-09-21,539.080017,539.409973,526.830017,529.039978,529.039978,805700000
2020-09-22,521.830017,527.719971,518.349976,523.909973,523.909973,845700000
2020-09-23,525.640015,528.950012,518.130005,524.270020,524.270020,840700000
2020-09-24,518.500000,519.210022,510.239990,514.349976,514.349976,862900000
2020-09-25,516.719971,524.729980,513.489990,523.849976,523.849976,1005300000
2020-09-28,525.789978,528.500000,520.760010,521.109985,521.109985,893000000
2020-09-29,524.080017,526.409973,516.190002,517.570007,517.570007,860200000
2020-09-30,519.130005,521.549988,514.179993,518.900024,518.900024,1263500000
2020-10-01,522.500000,531.780029,522.380005,531.780029,531.780029,1048600000
2020-10-02,531.409973,532.250000,521.380005,527.500000,527.500000,1243900000
2020-10-05,529.900024,531.969971,525.630005,528.239990,528.239990,637000000
2020-10-06,533.330017,535.929993,530.169983,530.729980,530.729980,1093800000
2020-10-07,529.679993,532.049988,526.609985,530.690002,530.690002,874000000
2020-10-08,532.299988,537.109985,530.359985,537.109985,537.109985,1113500000
2020-10-09,536.950012,538.510010,534.640015,537.359985,537.359985,1032000000
2020-10-12,541.070007,541.859985,536.929993,538.130005,538.130005,1116400000
2020-10-13,538.049988,541.530029,533.080017,541.400024,541.400024,1205400000
2020-10-14,541.119995,549.979980,539.760010,548.390015,548.390015,2459200000
2020-10-15,548.929993,551.099976,540.869995,541.640015,541.640015,2665700000
2020-10-16,542.140015,544.400024,537.510010,544.400024,544.400024,1488700000
2020-10-19,547.750000,549.109985,543.510010,545.950012,545.950012,2244000000
2020-10-20,546.070007,549.780029,544.400024,547.289978,547.289978,1637200000
2020-10-21,549.119995,551.409973,547.590027,548.460022,548.460022,2149000000
2020-10-22,547.219971,549.989990,545.760010,549.989990,549.989990,1858200000
2020-10-23,551.710022,553.520020,547.969971,550.869995,550.869995,1592200000
2020-10-26,551.369995,552.510010,548.590027,550.500000,550.500000,1329700000
2020-10-27,547.809998,550.690002,543.919983,545.659973,545.659973,1275600000
2020-11-02,542.559998,544.159973,536.309998,540.159973,540.159973,1826900000
2020-11-03,544.059998,546.190002,542.640015,546.000000,546.000000,1156700000
2020-11-04,547.979980,550.969971,540.719971,540.719971,540.719971,1270700000
2020-11-05,549.150024,559.539978,548.530029,559.070007,559.070007,1656900000
2020-11-06,562.030029,571.849976,558.359985,571.000000,571.000000,1559000000
2020-11-09,574.309998,577.039978,566.580017,570.030029,570.030029,2204400000
2020-11-10,578.640015,580.380005,573.320007,576.400024,576.400024,2796700000
2020-11-11,581.440002,589.159973,579.169983,586.940002,586.940002,2918100000
2020-11-12,585.940002,587.659973,581.799988,585.989990,585.989990,1222700000
2020-11-13,583.340027,583.820007,579.400024,581.719971,581.719971,1110200000
2020-11-16,586.700012,590.039978,584.789978,587.570007,587.570007,1578700000
2020-11-17,590.030029,597.169983,589.590027,593.679993,593.679993,2318700000
2020-11-18,594.349976,599.969971,594.349976,595.219971,595.219971,2480300000
2020-11-19,593.799988,596.929993,591.890015,594.309998,594.309998,1754400000
2020-11-20,596.510010,600.109985,592.590027,593.679993,593.679993,1699100000
2020-11-23,596.900024,608.059998,596.900024,607.989990,607.989990,2151400000
2020-11-24,612.510010,614.409973,608.989990,611.559998,611.559998,2191500000
2020-11-25,615.380005,618.169983,604.580017,604.859985,604.859985,2261000000
2020-11-26,605.989990,619.109985,605.739990,619.109985,619.109985,1834200000
2020-11-27,620.780029,623.219971,614.750000,620.070007,620.070007,1942800000
2020-11-30,620.270020,621.830017,591.020020,597.799988,597.799988,5328100000
2020-12-01,600.919983,608.229980,592.630005,607.340027,607.340027,2184700000
2020-12-02,610.609985,620.320007,607.400024,620.020020,620.020020,2619300000
2020-12-03,622.109985,625.219971,614.440002,616.289978,616.289978,2161000000
2020-12-04,616.530029,617.510010,611.210022,615.809998,615.809998,1567800000
2020-12-07,621.130005,634.260010,621.130005,631.780029,631.780029,2032400000
2020-12-08,634.880005,636.760010,629.020020,631.119995,631.119995,2829300000
2020-12-10,633.479980,637.460022,625.190002,628.590027,628.590027,2877800000
2020-12-11,632.599976,635.289978,627.729980,628.330017,628.330017,1745200000
2020-12-14,632.099976,639.169983,631.390015,638.979980,638.979980,2161500000
2020-12-15,641.840027,641.840027,641.840027,641.840027,641.840027,0
2020-12-16,646.390015,660.979980,646.390015,658.539978,658.539978,4124500000
2020-12-17,660.250000,662.989990,646.919983,650.340027,650.340027,3048500000
2020-12-18,650.179993,654.979980,647.099976,650.070007,650.070007,3253800000
2020-12-21,653.049988,664.760010,650.869995,661.830017,661.830017,2748800000
2020-12-22,660.659973,661.460022,636.820007,638.299988,638.299988,2730100000
2020-12-23,642.030029,647.710022,616.419983,635.359985,635.359985,2444800000
2020-12-28,643.340027,650.010010,630.669983,649.369995,649.369995,2388800000
2020-12-29,654.460022,657.770020,639.159973,640.080017,640.080017,2103200000
2020-12-30,642.130005,644.000000,628.409973,630.419983,630.419983,1836500000
2021-01-04,633.950012,646.429993,623.039978,646.289978,646.289978,2835400000
2021-01-05,645.390015,650.070007,640.650024,648.950012,648.950012,2953400000
2021-01-06,650.210022,652.760010,627.219971,638.830017,638.830017,2248700000
2021-01-07,641.369995,654.679993,640.590027,652.010010,652.010010,3378400000
2021-01-08,658.840027,670.770020,658.820007,667.049988,667.049988,3226100000
2021-01-11,667.750000,672.030029,664.750000,671.150024,671.150024,2827100000
2021-01-12,665.369995,665.369995,665.369995,665.369995,665.369995,0
2021-01-13,672.659973,674.659973,661.309998,668.280029,668.280029,3086100000
2021-01-14,670.289978,678.239990,667.090027,671.590027,671.590027,4145700000
2021-01-15,674.890015,678.239990,664.900024,667.739990,667.739990,2884400000
2021-01-18,666.570007,673.669983,659.520020,668.849976,668.849976,3065700000
2021-01-19,657.940002,657.940002,657.940002,657.940002,657.940002,0
2021-01-20,657.969971,673.059998,652.359985,670.820007,670.820007,3245600000
2021-01-21,675.659973,679.719971,667.340027,668.710022,668.710022,2590900000
2021-01-22,667.340027,668.739990,648.869995,650.969971,650.969971,2414900000
2021-01-25,649.250000,651.179993,627.270020,646.299988,646.299988,2551100000
2021-01-26,647.369995,651.159973,632.590027,636.549988,636.549988,2400800000
2021-01-27,640.210022,640.469971,620.150024,631.929993,631.929993,3102000000
2021-01-28,624.130005,631.200012,610.609985,613.309998,613.309998,2463200000
2021-01-29,617.619995,624.380005,598.590027,601.750000,601.750000,2352400000
2021-02-01,602.020020,635.340027,590.510010,632.520020,632.520020,4124700000
2021-02-02,632.409973,632.409973,632.409973,632.409973,632.409973,0
2021-02-03,634.590027,639.640015,626.619995,630.179993,630.179993,2390600000
2021-02-04,634.140015,644.799988,631.590027,635.880005,635.880005,2128200000
2021-02-05,639.960022,643.429993,632.789978,642.289978,642.289978,2189900000
2021-02-08,646.450012,650.619995,644.549988,646.530029,646.530029,2069000000
2021-02-09,649.070007,651.690002,633.010010,636.789978,636.789978,2230800000
2021-02-10,638.580017,640.840027,632.710022,637.599976,637.599976,2402600000
2021-02-11,639.849976,641.150024,635.570007,641.150024,641.150024,1456600000
2021-02-15,646.609985,646.609985,646.609985,646.609985,646.609985,0
2021-02-16,648.590027,649.729980,643.380005,644.349976,644.349976,1354400000
2021-02-17,645.099976,645.570007,631.190002,633.590027,633.590027,1666300000
2021-02-18,635.280029,638.940002,626.979980,626.979980,626.979980,1434400000
2021-02-19,627.099976,630.130005,623.130005,628.669983,628.669983,1502800000
2021-02-22,629.510010,629.510010,629.510010,629.510010,629.510010,0
2021-02-23,638.000000,638.000000,638.000000,638.000000,638.000000,0
2021-02-24,640.400024,642.799988,628.460022,629.729980,629.729980,1630700000
2021-02-25,634.510010,634.510010,634.510010,634.510010,634.510010,0
2021-02-26,624.830017,631.450012,619.090027,631.450012,631.450012,3259300000
2021-03-01,634.750000,635.489990,626.460022,631.169983,631.169983,1625500000
2021-03-02,634.020020,635.390015,629.590027,633.799988,633.799988,1641800000
2021-03-03,631.940002,631.940002,631.940002,631.940002,631.940002,0
2021-03-04,618.359985,618.359985,618.359985,618.359985,618.359985,0
2021-03-05,611.979980,615.830017,607.570007,608.799988,608.799988,1835300000
2021-03-08,614.469971,617.520020,607.580017,609.440002,609.440002,1381700000
2021-03-09,602.659973,602.659973,602.659973,602.659973,602.659973,0
2021-03-10,606.729980,612.159973,603.219971,610.919983,610.919983,1048900000
2021-03-12,616.340027,626.479980,615.969971,624.830017,624.830017,1675900000
2021-03-15,626.299988,628.429993,617.219971,617.219971,617.219971,1197800000
2021-03-16,619.119995,620.549988,613.530029,615.900024,615.900024,983200000
2021-03-17,617.789978,618.530029,614.510010,614.989990,614.989990,891300000
2021-03-18,620.049988,624.320007,619.669983,623.150024,623.150024,1086700000
2021-03-19,621.030029,626.830017,618.119995,626.830017,626.830017,1529800000
2021-03-22,627.469971,628.570007,622.039978,622.380005,622.380005,936000000
2021-03-23,624.830017,627.659973,617.260010,618.729980,618.729980,898000000
2021-03-24,614.780029,616.989990,607.140015,608.719971,608.719971,937000000
2021-03-25,609.739990,614.909973,601.320007,610.570007,610.570007,1036500000
2021-03-26,613.659973,620.250000,609.119995,619.030029,619.030029,1432600000
2021-03-29,619.799988,626.650024,617.510010,618.969971,618.969971,1229600000
2021-03-30,618.659973,619.719971,607.250000,610.429993,610.429993,1073600000
2021-03-31,610.239990,610.580017,593.809998,605.690002,605.690002,1513900000
2021-04-01,605.419983,608.830017,601.539978,606.440002,606.440002,913700000
2021-04-05,611.010010,611.809998,602.169983,602.169983,602.169983,690800000
2021-04-06,604.690002,607.190002,600.890015,606.099976,606.099976,999900000
2021-04-07,608.169983,610.349976,604.549988,608.799988,608.799988,920300000
2021-04-08,608.750000,612.530029,608.070007,612.330017,612.330017,1273800000
2021-04-09,613.099976,614.229980,604.039978,604.039978,604.039978,977000000
2021-04-12,603.780029,605.250000,587.799988,588.940002,588.940002,1143900000
2021-04-13,589.890015,590.479980,581.359985,587.909973,587.909973,1105700000
2021-04-14,590.070007,596.950012,589.280029,596.950012,596.950012,1277500000
2021-04-15,596.799988,599.419983,592.919983,599.419983,599.419983,1004500000
2021-04-16,600.479980,600.840027,595.669983,600.400024,600.400024,1378500000
2021-04-19,600.229980,601.049988,592.500000,594.270020,594.270020,924800000
2021-04-20,593.359985,594.729980,589.669983,593.780029,593.780029,833700000
2021-04-21,590.219971,592.729980,588.679993,589.000000,589.000000,903700000
2021-04-22,590.859985,592.979980,585.679993,587.369995,587.369995,786200000
2021-04-23,587.900024,589.210022,584.739990,587.650024,587.650024,702800000
2021-04-26,588.119995,590.020020,582.039978,584.080017,584.080017,967700000
2021-04-27,585.760010,586.530029,575.039978,577.500000,577.500000,991400000
2021-04-28,578.400024,582.229980,576.460022,582.229980,582.229980,958600000
2021-04-29,584.580017,585.989990,582.489990,585.099976,585.099976,1209000000
2021-04-30,588.450012,589.780029,582.390015,585.429993,585.429993,950400000
2021-05-03,585.169983,585.859985,576.739990,577.979980,577.979980,868400000
2021-05-04,578.989990,580.270020,575.659973,579.489990,579.489990,976900000
2021-05-05,579.340027,582.229980,578.169983,579.270020,579.270020,930400000
2021-05-06,579.479980,582.469971,571.109985,573.510010,573.510010,918700000
2021-05-07,575.450012,577.229980,568.909973,570.270020,570.270020,921300000
2021-05-10,573.250000,579.440002,571.849976,577.109985,577.109985,929700000
2021-05-11,574.890015,575.630005,570.419983,572.520020,572.520020,867600000
2021-05-17,574.770020,575.659973,556.179993,557.859985,557.859985,1284500000
2021-05-18,559.340027,562.729980,552.950012,558.780029,558.780029,914900000
2021-05-19,556.950012,558.020020,546.010010,548.210022,548.210022,750600000
2021-05-20,547.979980,556.919983,546.909973,556.450012,556.450012,1300600000
2021-05-21,559.330017,561.080017,547.849976,550.609985,550.609985,987200000
2021-05-24,552.989990,554.210022,541.609985,543.909973,543.909973,1000600000
2021-05-25,546.419983,551.260010,543.330017,546.840027,546.840027,1286400000
2021-05-27,550.400024,558.340027,550.030029,555.159973,555.159973,2616100000
2021-05-28,558.340027,560.190002,548.450012,554.090027,554.090027,1016600000
2021-05-31,556.130005,567.619995,554.169983,567.619995,567.619995,1259500000
2021-06-02,573.929993,577.510010,570.099976,577.510010,577.510010,1738900000
2021-06-03,576.280029,583.539978,572.039978,583.539978,583.539978,1158800000
2021-06-04,582.409973,582.440002,573.140015,575.020020,575.020020,967900000
2021-06-07,577.580017,579.000000,573.580017,575.159973,575.159973,957600000
2021-06-08,573.989990,574.940002,563.669983,565.539978,565.539978,1043500000
2021-06-09,561.150024,564.710022,558.099976,564.059998,564.059998,998100000
2021-06-10,564.739990,566.929993,561.940002,564.789978,564.789978,1330200000
2021-06-11,567.010010,568.750000,563.070007,566.469971,566.469971,2056200000
2021-06-14,566.710022,567.369995,559.039978,559.890015,559.890015,1180700000
2021-06-15,559.770020,565.969971,556.840027,565.969971,565.969971,1228500000
2021-06-16,563.619995,569.049988,562.039978,565.820007,565.820007,1235200000
2021-06-17,562.640015,566.630005,559.309998,559.309998,559.309998,1113300000
2021-06-18,559.020020,560.150024,544.080017,548.520020,548.520020,1912700000
2021-06-21,538.390015,555.789978,530.960022,550.659973,550.659973,1601400000
2021-06-22,552.890015,561.030029,551.849976,556.380005,556.380005,1242200000
2021-06-23,558.669983,561.270020,553.650024,553.650024,553.650024,896600000
2021-06-24,553.520020,555.539978,547.659973,548.090027,548.090027,810400000
2021-06-25,550.729980,554.440002,549.750000,550.729980,550.729980,925500000
2021-06-28,552.380005,552.960022,540.760010,540.760010,540.760010,858100000
2021-06-29,542.729980,550.140015,542.099976,543.340027,543.340027,1015900000
2021-06-30,544.460022,547.609985,542.940002,544.299988,544.299988,1050700000
2021-07-01,547.000000,551.929993,542.609985,549.010010,549.010010,893600000
2021-07-02,549.909973,552.169983,547.010010,547.520020,547.520020,823700000
2021-07-05,548.830017,549.479980,538.070007,539.429993,539.429993,752600000
2021-07-06,541.440002,550.080017,540.979980,549.419983,549.419983,1476600000
2021-07-07,549.409973,550.469971,545.320007,548.809998,548.809998,940700000
2021-07-08,550.659973,552.349976,542.510010,543.799988,543.799988,1031500000
2021-07-09,544.299988,550.849976,542.150024,549.969971,549.969971,913200000
2021-07-12,553.039978,556.830017,552.080017,553.219971,553.219971,925100000
2021-07-13,556.690002,557.890015,546.219971,546.710022,546.710022,982800000
2021-07-14,546.330017,547.299988,539.500000,544.190002,544.190002,951000000
2021-07-15,544.599976,549.090027,543.900024,547.739990,547.739990,832700000
2021-07-16,549.320007,551.890015,547.419983,550.789978,550.789978,888500000
2021-07-19,549.539978,550.969971,545.549988,546.669983,546.669983,768600000
2021-07-21,546.609985,549.280029,543.330017,545.280029,545.280029,1120700000
2021-07-22,546.890015,552.679993,546.890015,552.239990,552.239990,1174800000
2021-07-23,552.710022,553.309998,540.469971,541.750000,541.750000,998800000
2021-07-26,542.500000,545.789978,539.890015,540.429993,540.429993,937600000
2021-07-27,542.820007,545.320007,532.989990,538.359985,538.359985,1018800000
2021-07-28,538.409973,539.919983,531.820007,533.739990,533.739990,1017400000
2021-07-29,535.859985,539.340027,533.780029,537.869995,537.869995,1253200000
2021-07-30,539.679993,542.929993,532.789978,532.789978,532.789978,1550700000
2021-08-02,535.179993,541.140015,531.500000,540.809998,540.809998,1246700000
2021-08-03,541.309998,544.530029,539.750000,540.940002,540.940002,1080700000
2021-08-04,541.859985,544.450012,538.580017,543.539978,543.539978,883500000
2021-08-05,544.429993,545.109985,539.440002,541.739990,541.739990,1155700000
2021-08-06,544.570007,547.460022,540.369995,541.130005,541.130005,808600000
2021-08-09,540.130005,541.469971,527.609985,530.450012,530.450012,937200000
2021-08-10,530.830017,531.539978,523.780029,527.500000,527.500000,966300000
2021-08-12,531.900024,539.830017,528.890015,539.830017,539.830017,1426500000
2021-08-13,541.750000,543.520020,536.130005,540.130005,540.130005,850400000
2021-08-16,540.900024,541.539978,532.780029,536.489990,536.489990,896900000
2021-08-18,537.460022,544.369995,536.429993,542.809998,542.809998,1309800000
2021-08-19,542.119995,542.690002,528.119995,530.190002,530.190002,1174500000
2021-08-20,528.799988,533.270020,525.440002,531.549988,531.549988,930400000
2021-08-23,534.320007,537.750000,534.320007,537.750000,537.750000,1082100000
2021-08-24,539.049988,540.919983,529.090027,535.159973,535.159973,1018500000
2021-08-25,536.460022,537.500000,532.919983,536.229980,536.229980,871200000
2021-08-26,535.780029,537.070007,528.710022,531.719971,531.719971,776500000
2021-08-27,531.309998,531.599976,526.890015,528.909973,528.909973,757200000
2021-08-30,531.770020,542.859985,531.770020,542.859985,542.859985,1056300000
2021-08-31,544.770020,545.820007,538.849976,540.669983,540.669983,1133800000
2021-09-01,542.909973,543.909973,536.650024,536.859985,536.859985,917000000
2021-09-02,538.020020,538.919983,535.669983,538.570007,538.570007,709000000
2021-09-03,539.760010,543.770020,537.159973,543.770020,543.770020,991200000
2021-09-06,544.890015,546.570007,542.030029,545.070007,545.070007,1448600000
2021-09-07,544.950012,545.700012,538.359985,539.349976,539.349976,953400000
2021-09-08,539.440002,539.559998,526.650024,530.320007,530.320007,1071800000
2021-09-09,531.159973,539.049988,528.179993,539.049988,539.049988,1087700000
2021-09-10,539.909973,542.489990,536.039978,540.479980,540.479980,1140900000
2021-09-13,538.700012,539.530029,533.760010,538.429993,538.429993,651600000
2021-09-14,539.630005,543.840027,539.140015,543.630005,543.630005,1503700000
2021-09-15,542.469971,544.179993,540.130005,542.390015,542.390015,1223200000
2021-09-16,544.159973,545.849976,538.400024,541.140015,541.140015,1042900000
2021-09-17,538.200012,542.039978,535.510010,542.039978,542.039978,1304400000
2021-09-20,541.169983,541.200012,531.530029,533.260010,533.260010,1112300000
2021-09-21,530.919983,536.729980,526.159973,535.049988,535.049988,1116800000
2021-09-22,536.239990,542.039978,535.950012,541.330017,541.330017,936000000
2021-09-23,543.890015,544.929993,539.849976,540.489990,540.489990,1184900000
2021-09-24,541.929993,543.330017,537.390015,540.260010,540.260010,1343500000
2021-09-27,540.520020,542.169983,534.640015,537.179993,537.179993,1016000000
2021-09-28,538.770020,539.919983,536.549988,538.400024,538.400024,1383600000
2021-09-29,534.869995,543.580017,533.869995,543.580017,543.580017,1343700000
2021-09-30,544.840027,552.539978,543.849976,552.530029,552.530029,1392200000
2021-10-01,551.169983,552.059998,542.950012,546.039978,546.039978,1846100000
2021-10-04,546.640015,559.789978,546.640015,559.789978,559.789978,2058900000
2021-10-05,560.469971,563.440002,552.130005,553.880005,553.880005,2593700000
2021-10-06,558.950012,565.409973,555.549988,562.950012,562.950012,2213800000
2021-10-07,560.179993,570.270020,559.880005,563.890015,563.890015,2199200000
2021-10-08,566.099976,572.700012,565.419983,570.590027,570.590027,1574800000
2021-10-11,572.090027,574.450012,568.729980,571.799988,571.799988,1685200000
2021-10-12,571.200012,575.729980,569.070007,572.130005,572.130005,2326500000
2021-10-13,571.530029,574.010010,569.869995,573.700012,573.700012,1514900000
2021-10-14,575.330017,585.489990,575.299988,585.049988,585.049988,1645700000
2021-10-15,587.919983,590.859985,579.969971,583.700012,583.700012,1441000000
2021-10-18,586.099976,590.580017,584.020020,586.239990,586.239990,1842300000
2021-10-19,586.349976,588.609985,579.809998,583.840027,583.840027,1349400000
2021-10-21,586.250000,588.119995,576.729980,580.770020,580.770020,2046000000
2021-10-22,577.200012,579.039978,571.219971,577.250000,577.250000,1374900000
2021-10-25,577.880005,580.039978,573.210022,573.210022,573.210022,1048200000
2021-10-26,576.059998,580.599976,573.450012,574.409973,574.409973,1224500000
2021-10-27,576.270020,576.739990,571.380005,573.130005,573.130005,1149000000
2021-10-28,573.419983,573.419983,559.190002,561.280029,561.280029,1568800000
2021-10-29,563.099976,569.030029,561.299988,567.929993,567.929993,1196900000
2021-11-01,569.429993,570.909973,562.739990,562.739990,562.739990,1090600000
2021-11-02,563.419983,565.130005,555.030029,557.159973,557.159973,1042200000
2021-11-03,557.070007,562.979980,555.369995,562.190002,562.190002,861800000
2021-11-04,566.440002,569.599976,564.190002,565.830017,565.830017,1115700000
2021-11-05,565.820007,566.969971,560.960022,565.419983,565.419983,879500000
2021-11-08,567.330017,568.619995,564.429993,566.989990,566.989990,864200000
2021-11-09,568.090027,570.270020,566.479980,569.039978,569.039978,888000000
2021-11-10,567.460022,570.239990,565.780029,567.530029,567.530029,708500000
2021-11-11,568.530029,569.719971,566.000000,567.159973,567.159973,812700000
2021-11-12,568.679993,570.119995,565.340027,566.520020,566.520020,867500000
2021-11-15,567.070007,568.190002,559.469971,560.489990,560.489990,938700000
2021-11-16,559.640015,566.229980,559.239990,565.099976,565.099976,1027800000
2021-11-17,566.950012,567.700012,561.380005,564.340027,564.340027,1092300000
2021-11-18,564.669983,565.599976,561.219971,562.809998,562.809998,956300000
2021-11-19,564.630005,577.539978,564.619995,577.119995,577.119995,1298000000
2021-11-22,578.010010,579.580017,570.859985,575.239990,575.239990,1080300000
2021-11-23,576.190002,577.690002,572.500000,574.099976,574.099976,1350300000
2021-11-24,576.700012,577.059998,572.950012,574.030029,574.030029,1103400000
2021-11-25,578.359985,585.159973,577.260010,579.280029,579.280029,1170600000
2021-11-26,579.200012,579.229980,563.859985,565.929993,565.929993,1704700000
2021-11-29,564.320007,570.760010,558.739990,569.659973,569.659973,0
2021-11-30,571.109985,573.650024,558.150024,558.150024,558.150024,2175100000
2021-12-01,560.729980,566.460022,556.919983,558.500000,558.500000,1895900000
2021-12-02,559.369995,567.590027,557.719971,565.950012,565.950012,1894100000
2021-12-03,565.280029,566.640015,560.609985,560.609985,560.609985,988500000
2021-12-06,561.349976,566.309998,557.989990,562.719971,562.719971,1389900000
2021-12-07,563.340027,565.169983,561.469971,564.419983,564.419983,2012400000
2021-12-08,565.690002,568.539978,563.549988,564.729980,564.729980,2383100000
2021-12-09,566.349976,570.419983,564.809998,570.419983,570.419983,1528100000
2021-12-10,568.150024,572.489990,564.500000,572.489990,572.489990,1055500000
2021-12-13,573.559998,574.859985,569.200012,569.200012,569.200012,833900000
2021-12-14,570.900024,571.130005,564.570007,566.690002,566.690002,997400000
2021-12-15,566.239990,570.239990,565.000000,565.729980,565.729980,1440600000
2021-12-16,568.619995,572.010010,561.090027,563.130005,563.130005,1253900000
2021-12-17,560.500000,562.900024,558.320007,562.719971,562.719971,1115100000
2021-12-20,560.489990,560.869995,556.159973,558.090027,558.090027,844400000
2021-12-21,558.950012,564.229980,558.000000,562.159973,562.159973,983700000
2021-12-22,556.239990,556.239990,556.239990,556.239990,556.239990,0
2021-12-23,556.919983,559.780029,556.400024,559.440002,559.440002,767800000
2021-12-24,560.119995,562.409973,559.099976,560.890015,560.890015,652200000
2021-12-27,562.559998,564.940002,562.030029,564.570007,564.570007,741700000
2021-12-28,566.049988,568.940002,565.940002,567.039978,567.039978,1071100000
2021-12-29,568.330017,569.419983,564.469971,566.500000,566.500000,1121500000
2021-12-30,566.119995,566.919983,561.890015,562.020020,562.020020,996000000
2022-01-03,560.669983,571.039978,560.640015,569.419983,569.419983,852500000
2022-01-04,570.510010,575.479980,570.510010,572.349976,572.349976,2005900000
2022-01-05,573.460022,575.320007,564.559998,565.580017,565.580017,1490200000
2022-01-06,565.710022,566.559998,557.770020,566.520020,566.520020,1320900000
2022-01-07,567.909973,574.549988,565.150024,572.869995,572.869995,1190200000
2022-01-10,574.309998,574.909973,567.030029,567.030029,567.030029,1063500000
2022-01-11,569.289978,570.789978,558.710022,558.789978,558.789978,1541500000
2022-01-12,562.130005,564.849976,557.169983,560.590027,560.590027,1734200000
2022-01-13,563.070007,563.469971,559.130005,562.799988,562.799988,1527100000
2022-01-14,562.380005,565.150024,559.460022,563.929993,563.929993,1221800000
2022-01-17,565.340027,565.770020,553.830017,555.849976,555.849976,1482400000
2022-01-18,557.090027,558.309998,545.929993,552.960022,552.960022,1679700000
2022-01-19,552.979980,554.780029,550.150024,552.059998,552.059998,1497500000
2022-01-20,554.059998,558.299988,552.140015,555.289978,555.289978,1710600000
2022-01-21,555.280029,566.299988,552.890015,566.299988,566.299988,1109400000
2022-01-24,560.200012,560.200012,560.200012,560.200012,560.200012,0
2022-01-25,558.869995,559.030029,549.500000,553.159973,553.159973,1204100000
2022-01-26,555.659973,560.669983,553.989990,560.669983,560.669983,1171600000
2022-01-27,559.419983,559.500000,553.479980,556.520020,556.520020,1236800000
2022-01-28,556.270020,559.169983,554.159973,557.520020,557.520020,1112000000
2022-01-31,558.070007,558.859985,555.289978,556.830017,556.830017,1127200000
2022-02-02,561.989990,561.989990,561.989990,561.989990,561.989990,0
2022-02-03,562.440002,563.140015,553.919983,559.250000,559.250000,977300000
2022-02-04,560.729980,563.669983,558.510010,562.640015,562.640015,951000000
2022-02-07,568.849976,568.849976,568.849976,568.849976,568.849976,0
2022-02-08,568.619995,570.309998,562.859985,562.859985,562.859985,1436100000
2022-02-09,565.559998,568.440002,564.900024,567.989990,567.989990,1208200000
2022-02-10,571.729980,575.630005,570.609985,572.849976,572.849976,1633300000
2022-02-11,573.700012,574.659973,565.099976,568.929993,568.929993,1083300000
2022-02-14,565.489990,566.239990,558.059998,562.419983,562.419983,1127000000
2022-02-15,562.960022,567.830017,561.919983,567.830017,567.830017,866700000
2022-02-16,570.119995,572.669983,567.719971,567.719971,567.719971,998700000
2022-02-17,568.200012,570.030029,562.369995,566.440002,566.440002,869900000
2022-02-18,566.030029,572.510010,564.580017,570.549988,570.549988,1293200000
2022-02-21,570.239990,574.390015,567.780029,569.260010,569.260010,1240600000
2022-02-22,567.969971,570.950012,561.419983,568.260010,568.260010,1258000000
2022-02-23,569.030029,574.830017,567.330017,574.830017,574.830017,1336700000
2022-02-24,572.919983,576.150024,560.479980,568.109985,568.109985,2397000000
2022-02-25,569.349976,576.409973,569.270020,571.409973,571.409973,1856700000
2022-03-01,581.179993,583.700012,574.190002,574.919983,574.919983,2108500000
2022-03-02,578.890015,581.349976,569.309998,570.700012,570.700012,1711300000
2022-03-04,577.419983,583.200012,574.210022,583.140015,583.140015,2358600000
2022-03-07,585.409973,586.960022,578.239990,584.469971,584.469971,2831700000
2022-03-08,588.799988,592.739990,572.849976,575.039978,575.039978,3904700000
2022-03-09,573.679993,579.179993,572.440002,573.900024,573.900024,2420700000
2022-03-10,576.799988,579.349976,568.830017,579.239990,579.239990,2220200000
2022-03-11,576.760010,582.869995,574.369995,582.869995,582.869995,1649300000
2022-03-14,584.659973,586.010010,573.619995,577.950012,577.950012,2263000000
2022-03-15,577.419983,578.960022,565.510010,568.309998,568.309998,1914900000
2022-03-16,571.039978,576.250000,568.070007,576.250000,576.250000,2127500000
2022-03-17,577.630005,578.940002,570.099976,571.239990,571.239990,2269400000
2022-03-18,572.919983,574.460022,568.270020,573.580017,573.580017,2901700000
2022-03-21,575.239990,575.789978,571.539978,574.440002,574.440002,1526700000
2022-03-22,575.679993,582.159973,575.609985,582.159973,582.159973,1836300000
2022-03-23,583.570007,585.869995,579.909973,582.299988,582.299988,1801800000
2022-03-24,584.000000,590.369995,583.010010,590.369995,590.369995,1881000000
2022-03-25,590.190002,590.239990,581.080017,584.150024,584.150024,1591400000
2022-03-28,584.289978,590.909973,583.469971,589.789978,589.789978,1927200000
2022-03-29,590.650024,592.440002,586.500000,586.609985,586.609985,1753500000
2022-03-30,589.690002,592.419983,588.539978,591.760010,591.760010,2380300000
2022-03-31,593.909973,595.830017,589.020020,590.169983,590.169983,1601400000
